price,carat,city,depth,table,x,y,z,clarity,color,cut
819,0.34,Antwerp,61.6,58.0,4.5,4.53,2.78,VVS2,E,Very Good
1871,0.55,Antwerp,61.6,56.0,5.31,5.29,3.27,VS2,F,Ideal
1662,0.51,London,62.5,59.0,5.09,5.08,3.18,VS2,E,Premium
1723,0.56,Kimberly,59.9,60.0,5.33,5.39,3.21,SI1,D,Very Good
17856,2.43,Kimberly,62.3,59.0,8.54,8.61,5.34,SI2,I,Ideal
842,0.4,Luxembourg,60.6,55.0,4.78,4.82,2.91,VS2,F,Ideal
5266,1.03,Antwerp,62.0,58.0,6.45,6.51,4.02,VS2,H,Very Good
11442,1.01,Las Vegas,61.9,56.0,6.41,6.45,3.98,VVS2,D,Ideal
5067,1.01,Madrid,63.7,57.0,6.31,6.35,4.03,VVS2,J,Very Good
4475,1.05,Amsterdam,62.6,59.0,6.43,6.47,4.04,SI2,F,Premium
949,0.3,Zurich,61.4,56.0,4.33,4.37,2.67,VVS2,E,Ideal
6545,1.05,Antwerp,62.0,56.0,6.48,6.52,4.03,VS2,F,Very Good
523,0.35,New York City,60.8,56.0,4.58,4.6,2.79,SI1,H,Ideal
748,0.39,New York City,61.3,54.0,4.73,4.77,2.91,SI1,G,Ideal
689,0.34,Paris,62.2,56.0,4.53,4.48,2.8,VS2,H,Ideal
1181,0.5,Paris,63.1,58.0,5.09,5.05,3.2,SI2,E,Very Good
5474,1.2,Luxembourg,60.2,63.0,6.81,6.84,4.11,SI2,G,Very Good
6114,1.06,Kimberly,61.8,56.0,6.59,6.52,4.05,SI1,E,Ideal
1546,0.51,London,62.2,57.0,5.12,5.08,3.17,SI1,E,Ideal
608,0.24,Dubai,62.4,54.0,3.96,3.99,2.48,VVS2,E,Very Good
18630,2.03,Antwerp,60.1,60.0,8.09,8.18,4.89,SI1,G,Very Good
5301,1.01,Tel Aviv,59.5,60.0,6.54,6.46,3.87,SI1,E,Premium
9127,1.34,Luxembourg,60.7,59.0,7.04,7.07,4.28,VS2,G,Very Good
700,0.42,Paris,62.7,56.0,4.76,4.78,2.99,SI1,H,Ideal
6045,1.13,Antwerp,62.0,57.0,6.61,6.69,4.12,VS2,H,Ideal
1631,0.56,Surat,62.0,57.0,5.25,5.27,3.26,SI1,G,Ideal
1436,0.5,Antwerp,59.4,59.0,5.19,5.22,3.09,VS2,F,Very Good
592,0.32,Dubai,61.6,56.0,4.42,4.46,2.73,VS1,H,Ideal
9419,1.21,Antwerp,62.2,60.0,6.75,6.72,4.19,VS2,F,Premium
402,0.23,London,60.5,58.0,3.92,3.95,2.38,VS2,E,Very Good
811,0.37,London,61.1,57.0,4.63,4.66,2.84,VS2,E,Very Good
698,0.31,Surat,63.1,55.0,4.36,4.33,2.74,SI1,E,Very Good
10766,1.5,Luxembourg,63.4,58.0,7.16,7.2,4.55,SI1,F,Good
6760,1.29,Las Vegas,63.2,57.0,6.89,6.96,4.38,SI1,H,Ideal
889,0.39,Luxembourg,61.3,61.0,4.66,4.7,2.87,VS2,E,Very Good
625,0.31,Tel Aviv,62.8,57.0,4.34,4.36,2.73,VS2,F,Very Good
2209,0.51,Dubai,61.7,57.0,5.11,5.14,3.16,VVS2,E,Ideal
842,0.4,Antwerp,61.5,58.0,4.7,4.76,2.91,VVS1,I,Very Good
16025,2.23,Las Vegas,61.7,58.0,8.41,8.34,5.17,VS1,J,Premium
2416,0.71,London,63.2,57.0,5.63,5.66,3.56,VS2,E,Good
2329,0.73,Dubai,59.0,61.0,5.84,5.88,3.46,VS2,I,Very Good
3842,0.91,Surat,61.5,60.0,6.24,6.19,3.82,SI1,E,Premium
832,0.3,Kimberly,62.2,56.0,4.28,4.3,2.67,VVS1,F,Very Good
1238,0.42,Las Vegas,62.4,55.0,4.79,4.82,3.0,VVS1,D,Very Good
7922,1.84,Kimberly,61.0,58.0,7.97,7.87,4.81,SI2,H,Premium
10387,1.1,Tel Aviv,60.1,58.0,6.69,6.76,4.04,VVS2,E,Premium
1424,0.59,Antwerp,62.3,54.0,5.37,5.41,3.36,SI1,F,Ideal
6132,1.01,Surat,63.6,56.0,6.3,6.37,4.03,SI1,E,Very Good
6530,1.08,Surat,62.5,56.0,6.57,6.54,4.1,VS2,G,Ideal
4314,0.9,Antwerp,60.7,57.0,6.19,6.33,3.8,SI2,G,Ideal
2657,0.7,Paris,63.8,57.0,5.61,5.51,3.55,VVS2,H,Good
4260,1.01,New York City,59.8,57.0,6.51,6.57,3.91,SI2,D,Very Good
1314,0.53,New York City,60.4,57.0,5.26,5.3,3.19,SI2,D,Ideal
3062,0.9,Tel Aviv,65.7,63.0,6.01,5.96,3.93,SI2,F,Fair
13298,1.59,Madrid,61.3,56.0,7.5,7.6,4.63,SI1,D,Ideal
582,0.25,Antwerp,61.7,56.0,4.05,4.07,2.51,VVS1,G,Ideal
3219,0.72,Kimberly,62.7,56.0,5.65,5.71,3.56,VS2,D,Ideal
702,0.33,Tel Aviv,61.6,55.0,4.47,4.49,2.76,SI1,E,Ideal
2218,0.56,Kimberly,61.1,56.0,5.41,5.3,3.27,VVS1,F,Premium
2929,0.8,Surat,61.1,57.0,6.01,6.07,3.69,VS2,G,Very Good
2711,0.71,Kimberly,59.9,58.0,5.78,5.81,3.47,VS2,E,Premium
1616,0.47,New York City,62.1,56.0,4.96,4.99,3.09,VVS2,F,Very Good
3585,0.97,London,60.4,61.0,6.4,6.37,3.86,SI2,D,Premium
1577,0.52,Zurich,63.2,58.0,5.12,5.1,3.23,VS2,G,Very Good
468,0.26,Kimberly,61.2,56.0,4.11,4.16,2.53,VVS1,H,Ideal
1125,0.4,Amsterdam,62.8,59.0,4.67,4.63,2.92,VS1,E,Premium
827,0.41,Luxembourg,61.9,59.0,4.73,4.77,2.94,VS2,G,Premium
2641,0.73,Kimberly,61.6,59.0,5.74,5.81,3.56,VS1,H,Very Good
660,0.31,New York City,61.6,57.0,4.32,4.35,2.67,VVS1,H,Ideal
3011,0.7,Kimberly,61.4,58.0,5.7,5.73,3.51,VS2,F,Ideal
6971,1.56,Luxembourg,63.0,58.0,7.35,7.28,4.66,SI2,F,Premium
507,0.34,Paris,63.4,57.0,4.42,4.45,2.81,SI1,G,Good
1094,0.53,Tel Aviv,61.5,56.0,5.21,5.23,3.21,SI1,I,Ideal
2801,0.96,Madrid,60.7,55.0,6.37,6.41,3.88,I1,F,Ideal
5101,1.05,Kimberly,61.5,55.0,6.56,6.61,4.05,VS1,I,Ideal
8561,1.13,Luxembourg,62.9,58.0,6.59,6.63,4.16,VS2,D,Very Good
2297,0.58,Antwerp,62.2,58.0,5.35,5.32,3.32,VS2,G,Premium
15144,1.57,Amsterdam,62.3,56.0,7.48,7.41,4.64,VVS2,G,Ideal
1240,0.4,Las Vegas,62.0,56.0,4.74,4.77,2.95,VVS2,I,Ideal
802,0.31,Antwerp,61.1,56.0,4.37,4.33,2.66,VVS2,H,Ideal
5078,1.01,Dubai,62.7,56.0,6.39,6.36,4.0,SI1,F,Very Good
5758,1.02,London,63.5,56.0,6.43,6.38,4.07,VS2,G,Very Good
5067,1.01,Zurich,62.9,56.0,6.38,6.43,4.03,VS2,I,Very Good
3246,0.9,Antwerp,65.4,60.0,6.03,5.96,3.93,VS2,I,Fair
886,0.3,Surat,62.1,54.0,4.32,4.35,2.69,IF,F,Ideal
13378,1.51,Zurich,62.9,58.0,7.32,7.41,4.63,VS1,G,Very Good
2825,0.83,Luxembourg,62.5,59.0,6.02,5.95,3.74,SI1,H,Premium
833,0.38,Surat,60.6,58.0,4.64,4.67,2.82,VS1,G,Premium
10716,2.38,Madrid,60.6,59.0,8.66,8.63,5.24,SI2,J,Premium
6449,1.22,Surat,62.1,58.0,6.89,6.84,4.26,SI1,G,Premium
1345,0.62,Surat,60.2,61.0,5.49,5.44,3.29,SI2,G,Premium
803,0.32,Antwerp,61.2,56.0,4.39,4.43,2.7,VVS2,D,Ideal
9123,1.66,Paris,58.5,62.0,7.73,7.79,4.54,SI2,G,Very Good
5226,1.2,Dubai,61.2,62.0,6.75,6.84,4.16,SI1,I,Very Good
1583,0.4,Dubai,60.9,57.0,4.81,4.84,2.94,IF,F,Ideal
491,0.3,London,62.5,57.0,4.26,4.29,2.67,VS2,H,Ideal
852,0.36,Dubai,60.4,58.0,4.64,4.67,2.81,VS1,E,Premium
10935,1.7,Dubai,63.0,58.0,7.52,7.65,4.78,VS2,I,Very Good
4168,1.11,Antwerp,62.6,55.0,6.65,6.71,4.18,SI2,I,Very Good
3247,0.7,Madrid,62.8,59.0,5.63,5.68,3.55,VS1,D,Very Good
445,0.33,Madrid,62.8,58.0,4.39,4.43,2.77,SI1,I,Very Good
4987,1.05,Amsterdam,60.3,55.0,6.55,6.68,3.99,SI2,F,Ideal
505,0.3,Kimberly,61.8,60.0,4.29,4.25,2.64,VS2,G,Very Good
787,0.33,Las Vegas,62.9,58.0,4.38,4.43,2.77,IF,H,Very Good
658,0.3,Las Vegas,62.4,56.0,4.26,4.33,2.68,VS2,E,Very Good
7741,1.2,Amsterdam,62.1,56.0,6.84,6.78,4.23,VS2,G,Ideal
5775,1.24,Kimberly,58.5,60.0,7.08,7.01,4.11,SI1,E,Premium
4682,1.06,Luxembourg,61.2,57.0,6.59,6.51,4.01,SI2,D,Ideal
10644,1.15,Madrid,62.7,56.0,6.69,6.67,4.19,VVS1,G,Ideal
421,0.32,Amsterdam,62.5,57.0,4.35,4.38,2.73,SI2,G,Ideal
7392,1.03,Las Vegas,62.3,56.0,6.43,6.45,4.01,VS2,F,Ideal
533,0.25,Kimberly,63.8,54.0,3.94,3.99,2.53,VVS1,D,Very Good
2718,0.81,Luxembourg,64.3,53.0,5.91,5.97,3.81,SI1,F,Good
15992,1.5,Luxembourg,62.6,56.0,7.27,7.21,4.53,VS2,D,Ideal
9334,1.51,New York City,61.4,59.0,7.34,7.39,4.52,VVS2,J,Ideal
408,0.31,London,60.7,60.0,4.33,4.37,2.64,SI1,I,Very Good
3140,0.72,Luxembourg,60.8,62.0,5.73,5.78,3.5,VS2,E,Good
9513,1.51,Antwerp,62.9,57.0,7.29,7.23,4.57,SI2,E,Ideal
1046,0.31,Tel Aviv,62.5,57.0,4.36,4.31,2.71,VVS1,G,Ideal
4022,1.01,Dubai,59.4,60.0,6.55,6.58,3.9,SI2,G,Premium
2318,0.7,Dubai,64.2,62.0,5.52,5.48,3.53,SI1,D,Good
4113,1.02,Amsterdam,61.7,58.0,6.48,6.45,3.99,SI1,I,Premium
6783,1.25,Surat,63.7,58.0,6.81,6.79,4.33,SI1,H,Good
675,0.3,Paris,59.5,58.0,4.42,4.39,2.62,SI1,E,Premium
6048,1.2,Kimberly,62.4,57.0,6.73,6.67,4.18,VS2,H,Premium
827,0.32,Tel Aviv,62.2,55.0,4.37,4.41,2.73,VVS1,E,Ideal
1443,0.51,Antwerp,63.9,56.0,5.11,5.07,3.25,SI1,E,Good
2354,0.71,Kimberly,57.9,62.0,5.82,5.86,3.38,SI1,H,Good
4220,0.9,Amsterdam,59.2,60.0,6.17,6.22,3.67,SI1,E,Fair
537,0.34,Madrid,61.5,54.0,4.5,4.54,2.78,VS2,H,Ideal
10380,1.5,Antwerp,60.6,60.0,7.45,7.36,4.49,SI1,H,Very Good
9215,1.54,Surat,62.4,59.0,7.36,7.38,4.6,VVS1,J,Premium
5982,1.21,Antwerp,59.0,60.0,6.94,6.99,4.11,SI2,F,Premium
3089,0.73,Antwerp,61.9,55.0,5.76,5.8,3.58,SI1,G,Ideal
536,0.24,New York City,62.6,58.0,4.03,3.99,2.51,VS2,E,Premium
709,0.3,Luxembourg,61.3,60.0,4.32,4.26,2.63,SI1,D,Premium
2972,0.7,Amsterdam,61.7,56.0,5.64,5.71,3.5,VS1,G,Ideal
842,0.32,Tel Aviv,62.4,56.0,4.36,4.39,2.73,VVS1,G,Ideal
6818,1.0,New York City,63.4,58.0,6.3,6.39,4.02,VS2,F,Very Good
7964,1.01,Paris,62.9,61.0,6.39,6.33,4.0,VS1,E,Premium
8266,1.17,Dubai,61.0,53.0,6.89,6.85,4.19,IF,H,Ideal
698,0.31,Zurich,63.3,55.0,4.35,4.31,2.74,SI1,E,Very Good
15188,2.01,Tel Aviv,61.6,56.0,8.17,8.13,5.02,SI2,F,Very Good
1343,0.56,New York City,61.3,56.0,5.28,5.31,3.25,SI1,I,Ideal
1340,0.56,Madrid,62.5,56.0,5.21,5.28,3.28,SI1,G,Ideal
2036,0.61,Madrid,60.0,57.0,5.52,5.55,3.32,VS2,E,Very Good
1566,0.53,Kimberly,62.0,57.0,5.19,5.23,3.23,SI1,D,Ideal
6272,1.0,Dubai,60.1,57.0,6.42,6.35,3.84,VS2,G,Premium
11226,2.26,Madrid,61.9,58.0,8.37,8.33,5.17,SI2,H,Premium
771,0.42,Tel Aviv,61.5,56.0,4.83,4.86,2.98,VS1,I,Ideal
3099,0.9,Zurich,60.4,58.0,6.25,6.31,3.79,SI2,I,Very Good
1007,0.41,Antwerp,61.6,56.0,4.76,4.78,2.94,VVS2,G,Very Good
575,0.25,London,63.0,57.0,4.0,4.06,2.54,VVS2,E,Very Good
1272,0.5,Zurich,62.7,57.0,5.06,5.08,3.18,SI1,D,Ideal
2293,0.7,Zurich,63.5,56.0,5.64,5.7,3.6,SI1,G,Very Good
992,0.42,Kimberly,62.0,57.0,4.83,4.81,2.99,SI1,F,Ideal
8947,1.17,Las Vegas,61.7,55.0,6.74,6.77,4.17,VVS2,G,Ideal
2439,0.81,Kimberly,62.5,57.0,5.98,5.92,3.72,SI1,I,Ideal
9060,1.3,Zurich,61.9,55.0,7.01,7.04,4.35,VS2,G,Ideal
1017,0.4,New York City,62.4,58.0,4.7,4.76,2.95,VVS2,E,Very Good
736,0.4,Antwerp,61.9,57.0,4.73,4.74,2.93,VS1,I,Ideal
3062,0.7,Dubai,58.7,60.0,5.8,5.75,3.39,VVS2,F,Premium
2559,0.71,Luxembourg,63.3,57.0,5.65,5.69,3.59,VVS1,I,Very Good
7761,1.12,Surat,61.8,59.0,6.65,6.75,4.14,VS1,F,Premium
766,0.3,Surat,61.6,58.0,4.28,4.33,2.65,VVS2,E,Ideal
2491,0.76,New York City,60.5,60.0,5.92,5.89,3.57,SI2,F,Premium
1107,0.32,Surat,61.6,55.0,4.41,4.45,2.73,VVS2,D,Ideal
9176,1.58,New York City,62.6,56.0,7.45,7.51,4.68,SI1,I,Ideal
648,0.36,Paris,62.6,57.0,4.54,4.5,2.83,SI2,E,Premium
17162,2.51,Surat,62.0,57.0,8.72,8.67,5.39,SI2,H,Ideal
625,0.31,Surat,61.8,56.0,4.34,4.36,2.69,VVS2,H,Ideal
1338,0.52,Antwerp,63.6,56.0,5.09,5.07,3.23,SI1,G,Good
12332,2.02,Madrid,62.3,56.0,8.11,8.06,5.04,SI1,H,Ideal
2569,0.55,New York City,62.2,57.0,5.25,5.27,3.27,VVS1,F,Ideal
942,0.31,Kimberly,62.1,54.0,4.41,4.35,2.72,VS2,D,Ideal
2683,0.73,Luxembourg,63.0,57.0,5.75,5.67,3.6,VS1,G,Premium
729,0.41,Las Vegas,64.1,57.0,4.72,4.64,3.0,VS2,H,Good
3669,1.13,Las Vegas,61.1,56.0,6.77,6.71,4.12,I1,H,Ideal
988,0.31,Antwerp,61.0,56.0,4.38,4.37,2.67,IF,G,Ideal
2399,0.56,New York City,62.0,56.0,5.33,5.28,3.29,IF,G,Ideal
4181,1.01,Madrid,64.3,59.0,6.31,6.28,4.05,SI1,E,Good
6742,1.2,New York City,62.5,56.0,6.75,6.71,4.21,SI1,E,Premium
720,0.32,Zurich,63.2,56.0,4.38,4.35,2.76,SI1,E,Very Good
1738,0.6,Dubai,61.5,56.0,5.39,5.51,3.35,SI1,E,Ideal
6093,1.35,New York City,60.5,62.0,7.16,7.11,4.32,VS2,H,Premium
1422,0.43,Dubai,62.3,55.0,4.88,4.85,3.03,VVS1,F,Ideal
17095,2.01,Kimberly,60.0,58.0,8.16,8.25,4.92,SI1,H,Very Good
773,0.42,Tel Aviv,62.7,59.0,4.78,4.79,3.0,SI1,E,Premium
848,0.43,Las Vegas,61.4,54.0,4.9,4.93,3.02,VS2,F,Ideal
9961,1.61,Surat,62.2,58.0,7.46,7.55,4.67,VS1,I,Premium
2891,0.71,Antwerp,62.3,61.0,5.7,5.73,3.56,VS2,D,Good
5979,1.51,Surat,57.0,64.0,7.48,7.53,4.28,I1,D,Good
1196,0.6,Surat,62.0,57.0,5.43,5.35,3.34,SI2,D,Premium
4547,0.73,Tel Aviv,62.0,53.6,5.76,5.8,3.59,VVS2,D,Ideal
9281,1.5,Kimberly,60.1,60.0,7.35,7.42,4.44,SI2,E,Very Good
982,0.4,Madrid,62.5,59.0,4.66,4.72,2.93,VS2,D,Premium
2826,0.7,Antwerp,62.2,58.0,5.66,5.6,3.5,VS1,E,Premium
1433,0.43,Antwerp,60.3,58.0,4.86,4.93,2.95,VVS1,E,Very Good
10313,1.14,Zurich,61.1,57.0,6.7,6.76,4.11,IF,G,Ideal
1914,0.76,Antwerp,64.1,59.0,5.73,5.75,3.68,SI1,I,Good
1771,0.59,Las Vegas,61.1,57.0,5.39,5.48,3.32,VVS2,H,Very Good
1873,0.51,Surat,62.5,57.0,5.13,5.08,3.19,VS1,D,Ideal
1878,0.59,Las Vegas,62.0,56.0,5.35,5.39,3.33,VS1,G,Very Good
6714,1.3,Zurich,61.7,56.0,7.07,7.02,4.35,VS2,I,Ideal
1680,0.51,Luxembourg,60.0,59.0,5.18,5.22,3.12,VS1,F,Very Good
3045,0.71,Dubai,62.2,55.0,5.68,5.74,3.56,VS1,F,Very Good
4713,1.0,New York City,61.4,60.0,6.35,6.41,3.92,SI2,H,Ideal
4166,1.0,Las Vegas,66.8,63.0,6.19,6.08,4.1,VS2,H,Fair
6754,1.01,Dubai,61.6,58.0,6.43,6.49,3.98,VS2,E,Very Good
1013,0.3,Amsterdam,60.8,56.0,4.37,4.35,2.65,IF,H,Ideal
572,0.28,Antwerp,60.1,62.0,4.25,4.27,2.56,VVS2,E,Very Good
18485,2.57,Surat,63.0,58.0,8.77,8.65,5.49,SI1,J,Premium
4516,1.06,Zurich,62.4,54.0,6.5,6.54,4.07,SI2,H,Very Good
595,0.31,Antwerp,60.6,56.0,4.39,4.42,2.67,SI1,E,Ideal
6451,1.28,Madrid,62.8,57.0,6.92,6.87,4.33,SI2,H,Ideal
540,0.32,Amsterdam,62.0,58.5,4.36,4.41,2.72,SI1,G,Very Good
3780,0.9,Kimberly,62.7,58.0,6.16,6.09,3.84,SI2,F,Premium
3080,1.0,Antwerp,66.6,57.0,6.07,6.03,4.03,VS1,J,Fair
17634,2.2,Kimberly,62.7,58.0,8.33,8.27,5.2,SI2,H,Premium
827,0.41,Kimberly,61.8,58.0,4.75,4.77,2.94,VS2,G,Premium
802,0.31,New York City,62.0,60.0,4.34,4.3,2.68,VS2,F,Premium
1712,0.98,Kimberly,69.7,58.0,6.08,5.98,4.21,I1,G,Fair
5922,1.09,New York City,62.0,56.0,6.61,6.59,4.09,SI1,F,Ideal
11661,1.01,London,62.5,55.0,6.39,6.44,4.01,VVS1,D,Ideal
14500,2.29,Madrid,62.8,56.0,8.36,8.39,5.25,SI2,J,Ideal
2274,0.71,Paris,63.3,56.0,5.66,5.69,3.59,SI1,G,Very Good
3332,0.9,Amsterdam,65.0,61.0,6.05,6.02,3.92,SI1,E,Fair
1598,0.52,Madrid,62.0,56.0,5.14,5.2,3.21,VS1,H,Ideal
4273,1.02,Antwerp,61.4,55.0,6.51,6.48,3.99,SI1,G,Premium
923,0.41,Antwerp,60.3,60.0,4.8,4.76,2.88,SI1,G,Premium
6027,1.01,Kimberly,59.1,58.0,6.63,6.56,3.9,VS2,G,Premium
8532,1.01,Madrid,61.0,57.0,6.46,6.52,3.96,VVS2,F,Ideal
2355,0.7,Dubai,61.8,59.0,5.64,5.6,3.47,SI1,D,Premium
1590,0.48,Las Vegas,62.5,56.0,4.98,5.02,3.12,VVS2,H,Ideal
3304,0.71,Amsterdam,62.1,55.0,5.72,5.75,3.56,VS2,E,Ideal
15083,1.98,Dubai,62.7,60.0,7.9,7.96,4.98,VS2,I,Very Good
3191,0.7,Antwerp,60.3,57.0,5.75,5.83,3.49,VVS2,G,Ideal
8703,1.52,Antwerp,62.6,60.0,7.3,7.33,4.58,SI1,I,Very Good
5016,1.16,Kimberly,62.4,58.0,6.69,6.65,4.16,VS2,I,Premium
984,0.42,Tel Aviv,61.2,54.0,4.86,4.82,2.96,VS1,G,Ideal
17024,2.01,Surat,62.0,61.0,8.04,8.1,5.0,SI2,E,Very Good
1341,0.52,London,62.1,54.0,5.17,5.2,3.22,SI1,E,Ideal
3171,0.74,Surat,62.1,56.0,5.79,5.83,3.61,VS2,F,Ideal
11169,1.61,Antwerp,60.8,56.0,7.61,7.58,4.62,SI1,H,Premium
696,0.34,Kimberly,61.8,57.0,4.48,4.52,2.78,VS2,E,Ideal
872,0.31,Madrid,61.9,55.0,4.38,4.34,2.7,VS2,E,Ideal
666,0.33,Kimberly,62.1,54.0,4.42,4.47,2.76,VS1,G,Ideal
6751,1.03,New York City,62.4,56.0,6.48,6.43,4.03,VS2,F,Ideal
4579,1.0,New York City,63.3,58.0,6.35,6.32,4.01,SI2,E,Very Good
3107,0.81,Dubai,61.7,58.0,5.98,5.95,3.68,VS1,H,Premium
3896,1.04,Dubai,60.6,59.0,6.6,6.56,3.99,SI2,G,Premium
1906,0.52,Antwerp,62.3,56.0,5.15,5.18,3.22,VVS2,G,Ideal
1153,0.41,Surat,62.7,55.0,4.76,4.72,2.97,VS1,E,Ideal
7553,1.0,Madrid,56.8,58.0,6.59,6.64,3.76,VVS2,E,Fair
575,0.32,New York City,61.4,56.0,4.42,4.44,2.72,VVS1,I,Ideal
1823,0.54,New York City,62.6,55.0,5.22,5.2,3.26,VS1,E,Ideal
2947,0.92,New York City,58.5,57.0,6.37,6.34,3.72,SI2,H,Ideal
1314,0.54,Las Vegas,62.5,56.0,5.2,5.24,3.26,SI1,G,Ideal
764,0.3,Paris,61.3,58.0,4.3,4.31,2.64,IF,H,Ideal
3298,0.78,London,64.0,54.0,5.82,5.86,3.74,VS2,D,Good
3119,0.7,Madrid,61.2,55.0,5.74,5.76,3.52,SI1,F,Ideal
1294,0.44,Surat,61.3,56.0,4.92,4.87,3.0,VS1,D,Ideal
1895,0.51,Zurich,63.4,57.0,5.09,5.06,3.22,VVS2,G,Very Good
1069,0.33,Dubai,61.1,56.0,4.54,4.5,2.76,VS2,D,Premium
1784,0.52,Kimberly,57.2,59.0,5.35,5.39,3.07,VS1,F,Fair
802,0.31,Paris,62.2,58.0,4.38,4.34,2.71,VS1,G,Premium
5458,1.18,Las Vegas,62.1,59.0,6.75,6.71,4.18,SI1,G,Premium
742,0.3,Kimberly,62.1,54.0,4.32,4.35,2.69,VVS2,E,Ideal
3360,1.0,Zurich,59.4,60.0,6.55,6.49,3.87,SI2,H,Premium
4449,0.9,Surat,63.0,55.0,6.08,6.15,3.85,VS1,E,Very Good
4328,1.5,Surat,70.1,58.0,6.96,6.85,4.84,SI2,I,Fair
5496,1.11,Zurich,61.2,56.0,6.7,6.69,4.1,SI2,H,Ideal
2663,0.79,Las Vegas,63.2,59.0,5.87,5.84,3.7,SI1,H,Very Good
16043,2.03,Amsterdam,63.2,60.0,7.94,7.88,5.0,VVS2,J,Very Good
6098,1.1,Luxembourg,60.7,55.0,6.75,6.66,4.07,SI1,E,Premium
742,0.3,Surat,61.2,59.0,4.29,4.31,2.63,VS1,D,Ideal
3323,0.92,Kimberly,61.8,57.0,6.27,6.25,3.87,SI1,I,Ideal
2676,0.7,Antwerp,62.2,55.0,5.66,5.72,3.54,VS2,F,Ideal
5141,1.08,Surat,61.4,57.0,6.66,6.6,4.07,SI2,H,Ideal
2975,0.8,Surat,62.8,54.0,5.9,5.97,3.74,SI1,F,Ideal
1133,0.41,Dubai,63.1,58.0,4.75,4.72,2.99,VVS2,E,Very Good
7523,1.05,New York City,61.1,56.0,6.54,6.59,4.01,VS1,G,Ideal
687,0.42,Amsterdam,62.7,58.0,4.75,4.79,2.99,SI1,G,Premium
4196,1.11,Amsterdam,62.0,57.0,6.67,6.63,4.12,SI2,E,Ideal
393,0.32,Zurich,62.9,56.0,4.37,4.4,2.76,VS2,J,Very Good
797,0.33,Madrid,61.6,57.0,4.51,4.42,2.75,VS1,G,Premium
814,0.3,Kimberly,62.2,56.0,4.27,4.31,2.67,VVS1,F,Ideal
471,0.29,Tel Aviv,62.0,55.0,4.24,4.27,2.63,VS2,G,Very Good
7412,1.01,Kimberly,60.8,57.0,6.54,6.52,3.97,VS1,F,Ideal
829,0.35,Surat,61.6,56.0,4.53,4.56,2.8,VS2,D,Ideal
17475,2.18,Tel Aviv,61.0,60.0,8.29,8.33,5.07,SI2,G,Very Good
10720,1.26,Madrid,62.1,57.0,6.91,7.01,4.32,VVS1,G,Ideal
2246,0.61,Surat,61.9,57.0,5.42,5.46,3.37,VS1,F,Ideal
505,0.23,Dubai,60.4,61.0,3.93,3.95,2.38,VVS2,F,Very Good
715,0.32,Kimberly,61.5,56.0,4.41,4.44,2.72,SI1,D,Ideal
3158,1.06,London,60.3,58.0,6.59,6.56,3.96,I1,F,Premium
1359,0.61,Las Vegas,60.4,56.0,5.47,5.43,3.29,SI1,F,Premium
492,0.28,Luxembourg,61.3,57.0,4.21,4.24,2.59,VS2,G,Very Good
1867,0.55,Dubai,59.8,57.0,5.31,5.35,3.19,VS2,D,Very Good
872,0.31,Tel Aviv,60.6,59.0,4.39,4.36,2.65,VS2,E,Premium
2782,0.72,Kimberly,60.6,63.0,5.83,5.76,3.51,VS1,H,Very Good
5801,1.18,Surat,61.8,58.0,6.79,6.74,4.18,SI1,H,Premium
4830,1.0,Paris,62.2,59.0,6.32,6.35,3.94,SI1,H,Very Good
1316,0.5,Tel Aviv,62.0,59.0,5.06,5.1,3.15,SI1,E,Premium
4574,1.21,Luxembourg,59.7,60.0,6.93,6.9,4.13,SI1,J,Premium
1781,0.51,Kimberly,62.6,55.0,5.11,5.08,3.19,VS2,E,Ideal
16462,2.13,Luxembourg,57.9,60.0,8.41,8.56,4.91,SI2,G,Very Good
1963,0.56,Surat,62.1,57.0,5.25,5.28,3.27,VS2,D,Ideal
1382,0.61,Antwerp,59.5,62.0,5.55,5.51,3.29,SI1,H,Premium
2335,0.71,Surat,60.9,56.0,5.79,5.81,3.53,SI1,F,Ideal
625,0.31,Kimberly,62.1,58.0,4.31,4.36,2.69,VS1,G,Premium
605,0.3,Tel Aviv,62.2,59.0,4.28,4.31,2.67,VS1,G,Premium
4166,1.01,Madrid,63.7,59.0,6.28,6.38,4.03,SI2,F,Good
11130,1.24,Surat,62.0,55.0,6.88,6.95,4.29,VVS2,F,Very Good
2940,0.75,Paris,61.6,57.0,5.84,5.81,3.59,VS2,E,Ideal
2756,0.79,Surat,61.6,56.0,5.95,5.97,3.67,SI1,I,Ideal
1212,0.56,London,61.9,55.0,5.27,5.31,3.28,SI2,F,Ideal
945,0.35,Luxembourg,61.3,55.0,4.58,4.55,2.8,VS1,E,Ideal
5313,1.5,Madrid,60.6,62.0,7.22,7.24,4.38,I1,F,Good
754,0.43,Amsterdam,62.7,56.0,4.8,4.83,3.02,SI1,G,Very Good
969,0.38,Dubai,62.0,55.0,4.67,4.64,2.89,SI1,G,Ideal
4093,0.9,Luxembourg,61.3,55.0,6.21,6.25,3.82,VS1,I,Ideal
784,0.41,Antwerp,63.8,57.0,4.7,4.67,2.99,SI1,I,Good
461,0.32,Tel Aviv,63.4,55.0,4.36,4.38,2.77,SI1,H,Good
2875,1.0,Zurich,67.7,60.0,6.11,5.98,4.09,SI2,H,Fair
